Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_trials,Spreadsheet: item,Spreadsheet: ANSWER,Spreadsheet: targetresponse,Spreadsheet: type,Manipulation: Spreadsheet,Store: Accuracy,Store: incorrect
49,1680040868646,28/03/2023 22:01:08,1680026468646,-4,28/03/2023 14:01:08,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,47,main,main,l6tere,1,response,tick.png,527.2589999992488,515.3379999999888,527.2589999992488,527.2589999992488,515.3379999999888,527.2589999992488,1,0,527.2589999992488,0,0,,Click Response,Response,1,object-18,main,2,plaintively,tick.png,word,word,,,
50,1680040869306,28/03/2023 22:01:09,1680026469306,-4,28/03/2023 14:01:09,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,48,main,main,l6tere,1,response,tick.png,672.6209999985149,664.8289999999979,672.6209999985149,672.6209999985149,664.8289999999979,672.6209999985149,1,0,672.6209999985149,0,0,,Click Response,Response,1,object-18,main,2,muddy,tick.png,word,word,,,
51,1680040870139,28/03/2023 22:01:10,1680026470139,-4,28/03/2023 14:01:10,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,49,main,main,l6tere,1,response,tick.png,840.091999999262,830.8050000000076,840.091999999262,840.091999999262,830.8050000000076,840.091999999262,1,0,840.091999999262,0,0,,Click Response,Response,1,object-18,main,2,cylinder,tick.png,word,word,,,
52,1680040870635,28/03/2023 22:01:10,1680026470635,-4,28/03/2023 14:01:10,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,50,main,main,l6tere,1,response,tick.png,505.2869999992545,498.91599999999744,505.2869999992545,505.2869999992545,498.91599999999744,505.2869999992545,1,0,505.2869999992545,0,0,,Click Response,Response,1,object-18,main,2,listless,tick.png,word,word,,,
53,1680040871139,28/03/2023 22:01:11,1680026471139,-4,28/03/2023 14:01:11,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,51,main,main,l6tere,1,response,tick.png,510.2710000014922,498.6110000000044,510.2710000014922,510.2710000014922,498.6110000000044,510.2710000014922,1,0,510.2710000014922,0,0,,Click Response,Response,1,object-18,main,2,hasty,tick.png,word,word,,,
54,1680040871652,28/03/2023 22:01:11,1680026471652,-4,28/03/2023 14:01:11,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,52,main,main,l6tere,1,response,tick.png,524.6600000014878,514.9700000000012,524.6600000014878,524.6600000014878,514.9700000000012,524.6600000014878,1,0,524.6600000014878,0,0,,Click Response,Response,1,object-18,main,2,majestic,tick.png,word,word,,,
55,1680040872734,28/03/2023 22:01:12,1680026472734,-4,28/03/2023 14:01:12,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,53,main,main,l6tere,1,response,cross.png,1091.6900000014866,1080.7050000000017,1091.6900000014866,1091.6900000014866,1080.7050000000017,1091.6900000014866,1,0,1091.6900000014866,0,0,,Click Response,Response,2,object-19,main,2,purrage,cross.png,non,non,,,
56,1680040920350,28/03/2023 22:02:00,1680026520350,-4,28/03/2023 14:02:00,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,54,main,main,l6tere,1,response,tick.png,47627.08499999925,47619.797999999995,47627.08499999925,47627.08499999925,47619.797999999995,47627.08499999925,1,0,47627.08499999925,0,0,,Click Response,Response,1,object-18,main,2,fluid,tick.png,word,word,,,
57,1680040920918,28/03/2023 22:02:00,1680026520918,-4,28/03/2023 14:02:00,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,55,main,main,l6tere,1,response,tick.png,575.1870000014897,565.0760000000009,575.1870000014897,575.1870000014897,565.0760000000009,575.1870000014897,1,0,575.1870000014897,0,0,,Click Response,Response,1,object-18,main,2,hurricane,tick.png,word,word,,,
58,1680040921814,28/03/2023 22:02:01,1680026521814,-4,28/03/2023 14:02:01,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,56,main,main,l6tere,1,response,cross.png,906.2109999992535,897.9279999999853,906.2109999992535,906.2109999992535,897.9279999999853,906.2109999992535,1,0,906.2109999992535,0,0,,Click Response,Response,2,object-19,main,2,kermshaw,cross.png,non,non,,,
59,1680040922598,28/03/2023 22:02:02,1680026522598,-4,28/03/2023 14:02:02,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,57,main,main,l6tere,1,response,cross.png,792.1830000015034,781.1580000000249,792.1830000015034,792.1830000015034,781.1580000000249,792.1830000015034,1,0,792.1830000015034,0,0,,Click Response,Response,2,object-19,main,2,fellick,cross.png,non,non,,,
60,1680040923429,28/03/2023 22:02:03,1680026523429,-4,28/03/2023 14:02:03,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,58,main,main,l6tere,1,response,tick.png,842.4249999999884,830.743999999977,842.4249999999884,842.4249999999884,830.743999999977,842.4249999999884,1,0,842.4249999999884,0,0,,Click Response,Response,1,object-18,main,2,ablaze,tick.png,word,word,,,
61,1680040924052,28/03/2023 22:02:04,1680026524052,-4,28/03/2023 14:02:04,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,59,main,main,l6tere,1,response,tick.png,634.6810000000114,631.6780000000144,634.6810000000114,634.6810000000114,631.6780000000144,634.6810000000114,1,0,634.6810000000114,0,0,,Click Response,Response,1,object-18,main,2,slain,tick.png,word,word,,,
62,1680040928883,28/03/2023 22:02:08,1680026528883,-4,28/03/2023 14:02:08,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,60,main,main,l6tere,1,response,tick.png,4833.502999999997,4820.47099999999,4833.502999999997,4833.502999999997,4820.47099999999,4833.502999999997,1,0,4833.502999999997,0,0,,Click Response,Response,1,object-18,main,2,celestial,tick.png,word,word,,,
63,1680040929451,28/03/2023 22:02:09,1680026529451,-4,28/03/2023 14:02:09,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,61,main,main,l6tere,1,response,tick.png,581.2319999992615,565.1110000000044,581.2319999992615,581.2319999992615,565.1110000000044,581.2319999992615,1,0,581.2319999992615,0,0,,Click Response,Response,1,object-18,main,2,flaw,tick.png,word,word,,,
64,1680040930406,28/03/2023 22:02:10,1680026530406,-4,28/03/2023 14:02:10,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,62,main,main,l6tere,1,response,cross.png,971.5210000014922,964.0320000000065,971.5210000014922,971.5210000014922,964.0320000000065,971.5210000014922,1,0,971.5210000014922,0,0,,Click Response,Response,2,object-19,main,2,proom,cross.png,non,non,,,
65,1680040930951,28/03/2023 22:02:10,1680026530951,-4,28/03/2023 14:02:10,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,63,main,main,l6tere,1,response,tick.png,551.8889999999956,548.1380000000063,551.8889999999956,551.8889999999956,548.1380000000063,551.8889999999956,1,0,551.8889999999956,0,0,,Click Response,Response,1,object-18,main,2,carbohydrate,tick.png,word,word,,,
66,1680040930958,28/03/2023 22:02:10,1680026530958,-4,28/03/2023 14:02:10,127819,11,task-fg99,,28500902,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,English lextale,4,CAB,AB,eng,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,
1,1680040927621,28/03/2023 22:02:07,1680026527621,-4,28/03/2023 14:02:07,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,
2,1680040957565,28/03/2023 22:02:37,1680026557565,-4,28/03/2023 14:02:37,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,1,instructions,Screen 1,pemmcz,1,continue,,29993.36600001192,29986.271,29993.36600001192,29993.36600001192,29986.271,29993.36600001192,1,0,29993.36600001192,0,0,,Click To Continue,Continue Button,2,object-5,instructions,,,,,,,,
3,1680040959531,28/03/2023 22:02:39,1680026559531,-4,28/03/2023 14:02:39,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,1,main,main,l6tere,1,response,cross.png,1975.3949999940378,1965.739999999998,1975.3949999940378,1975.3949999940378,1965.739999999998,1975.3949999940378,1,0,1975.3949999940378,0,0,,Click Response,Response,2,object-19,main,1,dogify,cross.png,non,filler,,,
4,1680040960493,28/03/2023 22:02:40,1680026560493,-4,28/03/2023 14:02:40,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,2,main,main,l6tere,1,response,tick.png,971.2550000178817,966.2719999999972,971.2550000178817,971.2550000178817,966.2719999999972,971.2550000178817,0,0,971.2550000178817,0,0,,Click Response,Response,1,object-18,main,1,party,cross.png,non,filler,,,
5,1680040964527,28/03/2023 22:02:44,1680026564527,-4,28/03/2023 14:02:44,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,3,main,main,l6tere,1,response,cross.png,4038.783000000003,4031.4860000000044,4038.783000000003,4038.783000000003,4031.4860000000044,4038.783000000003,1,0,4038.783000000003,0,0,,Click Response,Response,2,object-19,main,1,bargoin,cross.png,word,filler,,,
6,1680040966099,28/03/2023 22:02:46,1680026566099,-4,28/03/2023 14:02:46,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,4,main,main,l6tere,1,response,tick.png,1579.2969999999987,1565.9219999999987,1579.2969999999987,1579.2969999999987,1565.9219999999987,1579.2969999999987,1,0,1579.2969999999987,0,0,,Click Response,Response,1,object-18,main,2,turtle,tick.png,word,word,,,
7,1680040967987,28/03/2023 22:02:47,1680026567987,-4,28/03/2023 14:02:47,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,5,main,main,l6tere,1,response,tick.png,1902.2750000059605,1899.163999999997,1902.2750000059605,1902.2750000059605,1899.163999999997,1902.2750000059605,1,0,1902.2750000059605,0,0,,Click Response,Response,1,object-18,main,2,celestial,tick.png,word,word,,,
8,1680040969496,28/03/2023 22:02:49,1680026569496,-4,28/03/2023 14:02:49,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,6,main,main,l6tere,1,response,tick.png,1511.511000011924,1499.2910000000047,1511.511000011924,1511.511000011924,1499.2910000000047,1511.511000011924,0,0,1511.511000011924,0,0,,Click Response,Response,1,object-18,main,2,magrity,cross.png,non,non,,,
9,1680040971655,28/03/2023 22:02:51,1680026571655,-4,28/03/2023 14:02:51,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,7,main,main,l6tere,1,response,tick.png,2170.4199999999983,2165.8009999999995,2170.4199999999983,2170.4199999999983,2165.8009999999995,2170.4199999999983,0,0,2170.4199999999983,0,0,,Click Response,Response,1,object-18,main,2,mensible,cross.png,non,non,,,
10,1680040972997,28/03/2023 22:02:52,1680026572997,-4,28/03/2023 14:02:52,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,8,main,main,l6tere,1,response,tick.png,1348.1189999999988,1332.637999999999,1348.1189999999988,1348.1189999999988,1332.637999999999,1348.1189999999988,1,0,1348.1189999999988,0,0,,Click Response,Response,1,object-18,main,2,hurricane,tick.png,word,word,,,
11,1680040974919,28/03/2023 22:02:54,1680026574919,-4,28/03/2023 14:02:54,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,9,main,main,l6tere,1,response,cross.png,1937.2810000119207,1932.4300000000003,1937.2810000119207,1937.2810000119207,1932.4300000000003,1937.2810000119207,1,0,1937.2810000119207,0,0,,Click Response,Response,2,object-19,main,2,skave,cross.png,non,non,,,
12,1680040975760,28/03/2023 22:02:55,1680026575760,-4,28/03/2023 14:02:55,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,10,main,main,l6tere,1,response,tick.png,845.2510000178809,833.0040000000008,845.2510000178809,845.2510000178809,833.0040000000008,845.2510000178809,0,0,845.2510000178809,0,0,,Click Response,Response,1,object-18,main,2,crumper,cross.png,non,non,,,
13,1680040976773,28/03/2023 22:02:56,1680026576773,-4,28/03/2023 14:02:56,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,11,main,main,l6tere,1,response,tick.png,1025.5469999999987,1016.1929999999993,1025.5469999999987,1025.5469999999987,1016.1929999999993,1025.5469999999987,1,0,1025.5469999999987,0,0,,Click Response,Response,1,object-18,main,2,lofty,tick.png,word,word,,,
14,1680040977867,28/03/2023 22:02:57,1680026577867,-4,28/03/2023 14:02:57,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,12,main,main,l6tere,1,response,tick.png,1103.953999994039,1099.4830000000002,1103.953999994039,1103.953999994039,1099.4830000000002,1103.953999994039,1,0,1103.953999994039,0,0,,Click Response,Response,1,object-18,main,2,majestic,tick.png,word,word,,,
15,1680040982149,28/03/2023 22:03:02,1680026582149,-4,28/03/2023 14:03:02,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,13,main,main,l6tere,1,response,cross.png,4286.27100000596,4281.432999999997,4286.27100000596,4286.27100000596,4281.432999999997,4286.27100000596,1,0,4286.27100000596,0,0,,Click Response,Response,2,object-19,main,2,exprate,cross.png,non,non,,,
16,1680040983403,28/03/2023 22:03:03,1680026583403,-4,28/03/2023 14:03:03,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,14,main,main,l6tere,1,response,tick.png,1258.5379999940415,1249.3919999999998,1258.5379999940415,1258.5379999940415,1249.3919999999998,1258.5379999940415,1,0,1258.5379999940415,0,0,,Click Response,Response,1,object-18,main,2,savoury,tick.png,word,word,,,
17,1680040984648,28/03/2023 22:03:04,1680026584648,-4,28/03/2023 14:03:04,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,15,main,main,l6tere,1,response,tick.png,1253.6459999940416,1249.4860000000044,1253.6459999940416,1253.6459999940416,1249.4860000000044,1253.6459999940416,0,0,1253.6459999940416,0,0,,Click Response,Response,1,object-18,main,2,plaudate,cross.png,non,non,,,
18,1680040985724,28/03/2023 22:03:05,1680026585724,-4,28/03/2023 14:03:05,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,16,main,main,l6tere,1,response,tick.png,1080.760000017879,1066.1519999999946,1080.760000017879,1080.760000017879,1066.1519999999946,1080.760000017879,1,0,1080.760000017879,0,0,,Click Response,Response,1,object-18,main,2,flaw,tick.png,word,word,,,
19,1680040986655,28/03/2023 22:03:06,1680026586655,-4,28/03/2023 14:03:06,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,17,main,main,l6tere,1,response,tick.png,945.1080000178845,932.8700000000026,945.1080000178845,945.1080000178845,932.8700000000026,945.1080000178845,1,0,945.1080000178845,0,0,,Click Response,Response,1,object-18,main,2,upkeep,tick.png,word,word,,,
20,1680040988792,28/03/2023 22:03:08,1680026588792,-4,28/03/2023 14:03:08,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,18,main,main,l6tere,1,response,tick.png,2149.63799999404,2149.046000000002,2149.63799999404,2149.63799999404,2149.046000000002,2149.63799999404,0,0,2149.63799999404,0,0,,Click Response,Response,1,object-18,main,2,descrtiption,cross.png,non,non,,,
21,1680040989908,28/03/2023 22:03:09,1680026589908,-4,28/03/2023 14:03:09,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,19,main,main,l6tere,1,response,tick.png,1116.1789999999892,1099.5179999999964,1116.1789999999892,1116.1789999999892,1099.5179999999964,1116.1789999999892,1,0,1116.1789999999892,0,0,,Click Response,Response,1,object-18,main,2,allied,tick.png,word,word,,,
22,1680040991690,28/03/2023 22:03:11,1680026591690,-4,28/03/2023 14:03:11,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,20,main,main,l6tere,1,response,tick.png,1799.1709999999875,1782.5219999999972,1799.1709999999875,1799.1709999999875,1782.5219999999972,1799.1709999999875,1,0,1799.1709999999875,0,0,,Click Response,Response,1,object-18,main,2,ablaze,tick.png,word,word,,,
23,1680040992947,28/03/2023 22:03:12,1680026592947,-4,28/03/2023 14:03:12,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,21,main,main,l6tere,1,response,tick.png,1273.9520000000048,1266.0800000000017,1273.9520000000048,1273.9520000000048,1266.0800000000017,1273.9520000000048,1,0,1273.9520000000048,0,0,,Click Response,Response,1,object-18,main,2,fray,tick.png,word,word,,,
24,1680040993932,28/03/2023 22:03:13,1680026593932,-4,28/03/2023 14:03:13,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,22,main,main,l6tere,1,response,tick.png,991.9719999940426,982.8760000000038,991.9719999940426,991.9719999940426,982.8760000000038,991.9719999940426,0,0,991.9719999940426,0,0,,Click Response,Response,1,object-18,main,2,quirty,cross.png,non,non,,,
25,1680040994734,28/03/2023 22:03:14,1680026594734,-4,28/03/2023 14:03:14,127819,11,task-fg99,,28500995,BLIND,8470891,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,English lextale,4,CBA,BA,eng,23,main,main,l6tere,1,response,tick.png,811.1960000178806,799.6670000000013,811.1960000178806,811.1960000178806,799.6670000000013,811.1960000178806,1,0,811.1960000178806,0,0,,Click Response,Response,1,object-18,main,2,rascal,tick.png,word,word,,,
