Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
8,1680221672801,31/03/2023 00:14:32,1680203672801,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,5,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
9,1680221672802,31/03/2023 00:14:32,1680203672802,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,value,4,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
10,1680221672803,31/03/2023 00:14:32,1680203672803,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,5,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
11,1680221672804,31/03/2023 00:14:32,1680203672804,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,value,10,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
12,1680221672805,31/03/2023 00:14:32,1680203672805,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,11,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
13,1680221672807,31/03/2023 00:14:32,1680203672807,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,What is your prolific id?,action,value,63ea7fa27b68a3e293c6e10f,,,Text Input,6,object-7
14,1680221672813,31/03/2023 00:14:32,1680203672813,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,value,English,,English|Spanish|Portuguese,Multiple Choice,1,object-2
15,1680221672814,31/03/2023 00:14:32,1680203672814,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,quantised,1,,English|Spanish|Portuguese,Multiple Choice,1,object-2
16,1680221672816,31/03/2023 00:14:32,1680203672816,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,value,Yes,,Yes|No,Multiple Choice,2,object-3
17,1680221672818,31/03/2023 00:14:32,1680203672818,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,quantised,1,,Yes|No,Multiple Choice,2,object-3
18,1680221672820,31/03/2023 00:14:32,1680203672820,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,value,4,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
19,1680221672824,31/03/2023 00:14:32,1680203672824,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,5,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
20,1680221672825,31/03/2023 00:14:32,1680203672825,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,value,4,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
21,1680221672826,31/03/2023 00:14:32,1680203672826,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,5,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
22,1680221672828,31/03/2023 00:14:32,1680203672828,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,value,10,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
23,1680221672831,31/03/2023 00:14:32,1680203672831,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,11,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
24,1680221672833,31/03/2023 00:14:32,1680203672833,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,Page 1,mowvol,1,What is your prolific id?,response,value,63ea7fa27b68a3e293c6e10f,,,Text Input,6,object-7
25,1680221672835,31/03/2023 00:14:32,1680203672835,-5,30/03/2023 14:14:32,127819,12,questionnaire-zbjj,,28565466,BLIND,8495335,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x746,,Questionnaire,3,CAB,AB,,,,,,,END,,,,,
1,1680218963366,30/03/2023 23:29:23,1680204563366,-4,30/03/2023 15:29:23,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,,,,,,,BEGIN,,,,,
2,1680218988124,30/03/2023 23:29:48,1680204588124,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,,continue,,,,,screen,0,screen
3,1680218988126,30/03/2023 23:29:48,1680204588126,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,value,English,,English|Spanish|Portuguese,Multiple Choice,1,object-2
4,1680218988126,30/03/2023 23:29:48,1680204588126,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,quantised,1,,English|Spanish|Portuguese,Multiple Choice,1,object-2
5,1680218988127,30/03/2023 23:29:48,1680204588127,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,value,Yes,,Yes|No,Multiple Choice,2,object-3
6,1680218988127,30/03/2023 23:29:48,1680204588127,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,quantised,1,,Yes|No,Multiple Choice,2,object-3
7,1680218988128,30/03/2023 23:29:48,1680204588128,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,value,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
8,1680218988128,30/03/2023 23:29:48,1680204588128,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,2,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
9,1680218988128,30/03/2023 23:29:48,1680204588128,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,value,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
10,1680218988129,30/03/2023 23:29:48,1680204588129,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,2,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
11,1680218988129,30/03/2023 23:29:48,1680204588129,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
12,1680218988130,30/03/2023 23:29:48,1680204588130,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
13,1680218988130,30/03/2023 23:29:48,1680204588130,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,What is your prolific id?,action,value,63d7b1a0af0a978609a30e3b,,,Text Input,6,object-7
14,1680218988132,30/03/2023 23:29:48,1680204588132,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,value,English,,English|Spanish|Portuguese,Multiple Choice,1,object-2
15,1680218988132,30/03/2023 23:29:48,1680204588132,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,quantised,1,,English|Spanish|Portuguese,Multiple Choice,1,object-2
16,1680218988133,30/03/2023 23:29:48,1680204588133,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,value,Yes,,Yes|No,Multiple Choice,2,object-3
17,1680218988133,30/03/2023 23:29:48,1680204588133,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,quantised,1,,Yes|No,Multiple Choice,2,object-3
18,1680218988134,30/03/2023 23:29:48,1680204588134,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,value,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
19,1680218988134,30/03/2023 23:29:48,1680204588134,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,2,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,3,object-4
20,1680218988134,30/03/2023 23:29:48,1680204588134,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,value,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
21,1680218988135,30/03/2023 23:29:48,1680204588135,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,2,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,4,object-5
22,1680218988135,30/03/2023 23:29:48,1680204588135,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
23,1680218988136,30/03/2023 23:29:48,1680204588136,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,5,object-6
24,1680218988137,30/03/2023 23:29:48,1680204588137,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,Page 1,mowvol,1,What is your prolific id?,response,value,63d7b1a0af0a978609a30e3b,,,Text Input,6,object-7
25,1680218988137,30/03/2023 23:29:48,1680204588137,-4,30/03/2023 15:29:48,127819,12,questionnaire-zbjj,,28565804,BLIND,8495492,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x616,,Questionnaire,3,CBA,BA,,,,,,,END,,,,,
1,1680228629864,31/03/2023 02:10:29,1680210629864,-5,30/03/2023 16:10:29,127819,12,questionnaire-zbjj,,28568377,BLIND,8496567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1283x730,,Questionnaire,3,ACB,BA,,,,,,,BEGIN,,,,,
2,1680228658544,31/03/2023 02:10:58,1680210658544,-5,30/03/2023 16:10:58,127819,12,questionnaire-zbjj,,28568377,BLIND,8496567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1283x730,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,,continue,,,,,screen,0,screen
3,1680228658547,31/03/2023 02:10:58,1680210658547,-5,30/03/2023 16:10:58,127819,12,questionnaire-zbjj,,28568377,BLIND,8496567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1283x730,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,value,Spanish,,English|Spanish|Portuguese,Multiple Choice,1,object-2
4,1680228658547,31/03/2023 02:10:58,1680210658547,-5,30/03/2023 16:10:58,127819,12,questionnaire-zbjj,,28568377,BLIND,8496567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1283x730,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,quantised,2,,English|Spanish|Portuguese,Multiple Choice,1,object-2
5,1680228658548,31/03/2023 02:10:58,1680210658548,-5,30/03/2023 16:10:58,127819,12,questionnaire-zbjj,,28568377,BLIND,8496567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 110.0.0.0,1440x900,1283x730,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,value,Yes,,Yes|No,Multiple Choice,2,object-3
