"","participant","choice.keys","prompt","correct","opt_a","correct_opt","pre_post","L1"
"157","5e5ba8c45cd2ad38c93ca999","1","Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes",1,"post","Portuguese"
"158","5e5ba8c45cd2ad38c93ca999","1","Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres",1,"post","Portuguese"
"159","5e5ba8c45cd2ad38c93ca999","1","Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada. (valente)","opt_b","super-heróis valentes",0,"pre","Portuguese"
"160","5e5ba8c45cd2ad38c93ca999","1","Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer. (afetuoso)","opt_a","pais afetuosos",1,"post","Portuguese"
"161","5e9317f16914d115371902bd","0","Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho",1,"pre","Portuguese"
"162","5e9317f16914d115371902bd","0","O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias",1,"pre","Portuguese"
"163","5e9317f16914d115371902bd","1","Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres",1,"post","Portuguese"
"164","5e9317f16914d115371902bd","0","Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada. (valente)","opt_b","super-heróis valentes",1,"pre","Portuguese"
"165","5e9317f16914d115371902bd","1","Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer. (afetuoso)","opt_a","pais afetuosos",1,"post","Portuguese"
"166","5e9317f16914d115371902bd","1","Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos. (orgulhoso)","opt_a","pais orgulhosos",1,"post","Portuguese"
"167","5e9317f16914d115371902bd","0","Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma",1,"pre","Portuguese"
"168","5e9317f16914d115371902bd","1","Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes",1,"post","Portuguese"
"169","5e9317f16914d115371902bd","1","Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra' (estudioso)","opt_a","estudantes estudiosos",1,"post","Portuguese"
"170","5e9317f16914d115371902bd","0","Esse livro é a edição do ano passado - precisamos do ________","opt_b","Livro novo",1,"pre","Portuguese"
"171","5e9774d2837b810ebe32666e","0","Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho",1,"pre","Portuguese"
"172","5e9774d2837b810ebe32666e","1","Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres",1,"post","Portuguese"
"173","5e9774d2837b810ebe32666e","1","Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra' (estudioso)","opt_a","estudantes estudiosos",1,"post","Portuguese"
"174","5e9774d2837b810ebe32666e","0","Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada. (valente)","opt_b","super-heróis valentes",1,"pre","Portuguese"
"175","5e9774d2837b810ebe32666e","0","Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma",1,"pre","Portuguese"
"176","5e9774d2837b810ebe32666e","1","Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes",1,"post","Portuguese"
"177","5e9774d2837b810ebe32666e","1","Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer. (afetuoso)","opt_a","pais afetuosos",1,"post","Portuguese"
"178","5e9774d2837b810ebe32666e","1","Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos. (orgulhoso)","opt_a","pais orgulhosos",1,"post","Portuguese"
"179","5e9774d2837b810ebe32666e","0","Esse livro é a edição do ano passado - precisamos do ________","opt_b","Livro novo",1,"pre","Portuguese"
"180","5e9774d2837b810ebe32666e","0","O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias",1,"pre","Portuguese"
"181","5ea70a28a39e3c08bcda5ed3","0","Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho",1,"pre","Portuguese"
"182","5ea70a28a39e3c08bcda5ed3","1","Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer. (afetuoso)","opt_a","pais afetuosos",1,"post","Portuguese"
"183","5ea70a28a39e3c08bcda5ed3","0","Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma",1,"pre","Portuguese"
"184","5ea70a28a39e3c08bcda5ed3","1","Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra' (estudioso)","opt_a","estudantes estudiosos",1,"post","Portuguese"
"185","5ea70a28a39e3c08bcda5ed3","1","Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes",1,"post","Portuguese"
"186","5ea70a28a39e3c08bcda5ed3","1","Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos. (orgulhoso)","opt_a","pais orgulhosos",1,"post","Portuguese"
"187","5ea70a28a39e3c08bcda5ed3","0","O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias",1,"pre","Portuguese"
"188","5ea70a28a39e3c08bcda5ed3","0","Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada. (valente)","opt_b","super-heróis valentes",1,"pre","Portuguese"
"189","5ea70a28a39e3c08bcda5ed3","0","Esse livro é a edição do ano passado - precisamos do ________","opt_b","Livro novo",1,"pre","Portuguese"
"190","5ea70a28a39e3c08bcda5ed3","1","Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres",1,"post","Portuguese"
"191","5ec8fb6238d8e23ed46c9b00","0","Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada. (valente)","opt_b","super-heróis valentes",1,"pre","Portuguese"
"192","5ec8fb6238d8e23ed46c9b00","1","Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra' (estudioso)","opt_a","estudantes estudiosos",1,"post","Portuguese"
"193","5ec8fb6238d8e23ed46c9b00","1","Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes",1,"post","Portuguese"
"194","5ec8fb6238d8e23ed46c9b00","0","O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias",1,"pre","Portuguese"
"195","5ec8fb6238d8e23ed46c9b00","0","Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma",1,"pre","Portuguese"
"196","5ec8fb6238d8e23ed46c9b00","1","Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer. (afetuoso)","opt_a","pais afetuosos",1,"post","Portuguese"
"197","5ec8fb6238d8e23ed46c9b00","1","Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos. (orgulhoso)","opt_a","pais orgulhosos",1,"post","Portuguese"
"198","5ec8fb6238d8e23ed46c9b00","1","Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres",1,"post","Portuguese"
"199","5ec8fb6238d8e23ed46c9b00","0","Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho",1,"pre","Portuguese"
"200","5ec8fb6238d8e23ed46c9b00","0","Esse livro é a edição do ano passado - precisamos do ________","opt_b","Livro novo",1,"pre","Portuguese"
"201","5ecd21dec04cca02c9032485","1","Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada. (valente)","opt_b","super-heróis valentes",0,"pre","Portuguese"
"202","5ecd21dec04cca02c9032485","1","Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes",1,"post","Portuguese"
"203","5ecd21dec04cca02c9032485","1","Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres",1,"post","Portuguese"
"204","5ecd21dec04cca02c9032485","0","Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma",1,"pre","Portuguese"
"205","5ecd21dec04cca02c9032485","1","Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos. (orgulhoso)","opt_a","pais orgulhosos",1,"post","Portuguese"
"206","5ecd21dec04cca02c9032485","1","Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer. (afetuoso)","opt_a","pais afetuosos",1,"post","Portuguese"
"207","5ecd21dec04cca02c9032485","0","Esse livro é a edição do ano passado - precisamos do ________","opt_b","Livro novo",1,"pre","Portuguese"
"208","5ecd21dec04cca02c9032485","1","Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra' (estudioso)","opt_a","estudantes estudiosos",1,"post","Portuguese"
"209","5ecd21dec04cca02c9032485","0","Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho",1,"pre","Portuguese"
"210","5ecd21dec04cca02c9032485","0","O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias",1,"pre","Portuguese"
"211","5ed7979f2514f62355ad646c","0","Esse livro é a edição do ano passado - precisamos do ________","opt_b","Livro novo",1,"pre","Portuguese"
"212","5ed7979f2514f62355ad646c","1","Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra' (estudioso)","opt_a","estudantes estudiosos",1,"post","Portuguese"
"213","5ed7979f2514f62355ad646c","0","Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada. (valente)","opt_b","super-heróis valentes",1,"pre","Portuguese"
"214","5ed7979f2514f62355ad646c","1","Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer. (afetuoso)","opt_a","pais afetuosos",1,"post","Portuguese"
"215","5ed7979f2514f62355ad646c","1","Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres",1,"post","Portuguese"
"216","5ed7979f2514f62355ad646c","1","Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos. (orgulhoso)","opt_a","pais orgulhosos",1,"post","Portuguese"
"217","5ed7979f2514f62355ad646c","1","Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes",1,"post","Portuguese"
"218","5ed7979f2514f62355ad646c","0","O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias",1,"pre","Portuguese"
"219","5ed7979f2514f62355ad646c","0","Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho",1,"pre","Portuguese"
"220","5ed7979f2514f62355ad646c","0","Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma",1,"pre","Portuguese"
"221","5ef47e3b2f85d7042e2dfa81","0","Esse livro é a edição do ano passado - precisamos do ________","opt_b","Livro novo",1,"pre","Portuguese"
"222","5ef47e3b2f85d7042e2dfa81","0","Era apenas uma pessoa, não duas pessoas. Foi a _______________ .","opt_b","pessoa mesma",1,"pre","Portuguese"
"223","5ef47e3b2f85d7042e2dfa81","1","Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer. (afetuoso)","opt_a","pais afetuosos",1,"post","Portuguese"
"224","5ef47e3b2f85d7042e2dfa81","1","Entre os alunos, sempre há um equilíbrio de inteligência e estupidez em uma escola. Os _______________ estão sempre nas 'classes de honra' (estudioso)","opt_a","estudantes estudiosos",1,"post","Portuguese"
"225","5ef47e3b2f85d7042e2dfa81","0","Não há super-herói que não seja conhecido por sua bondade, coragem e força. Os _______________ do mundo não têm medo de nada. (valente)","opt_b","super-heróis valentes",1,"pre","Portuguese"
"226","5ef47e3b2f85d7042e2dfa81","0","O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias",1,"pre","Portuguese"
"227","5ef47e3b2f85d7042e2dfa81","0","Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho",1,"pre","Portuguese"
"228","5ef47e3b2f85d7042e2dfa81","1","Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos. (orgulhoso)","opt_a","pais orgulhosos",1,"post","Portuguese"
"229","5ef47e3b2f85d7042e2dfa81","1","Meus amigos não têm dinheiro. São _______________.","opt_a","amigos pobres",1,"post","Portuguese"
"230","5ef47e3b2f85d7042e2dfa81","1","Nem todo garoto da minha escola é Atlético, mas os _______________ percorrem 7 milhas todos os dias.","opt_a","meninos fortes",1,"post","Portuguese"
"231","5efae8ae4003e69471e548b3","0","O professor ensina dois cursos que você pode fazer. Há _______________.","opt_b","opções várias",1,"pre","Portuguese"
"232","5efae8ae4003e69471e548b3","0","Eu a conheci há muitos anos. É uma _______________.","opt_b","amigo velho",1,"pre","Portuguese"
"233","5efae8ae4003e69471e548b3","1","Há muitos pais na platéia da festa. Há crianças que jogam muito bem, mas as que jogam mal são uma vergonha para os pais. Os _______________ batem palmas e gritam por seus filhos. (orgulhoso)","opt_a","pais orgulhosos",1,"post","Portuguese"
"234","5efae8ae4003e69471e548b3","1","Alguns pais estão mais envolvidos na vida de seus filhos do que outros. Os _______________ brinca com seus filhos à noite antes de adormecer. (afetuoso)","opt_a","pais afetuosos",1,"post","Portuguese"
