Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: item,Spreadsheet: ANSWER,Spreadsheet: targetresponse,Spreadsheet: type,Manipulation: Spreadsheet,Store: Accuracy,Store: incorrect
80,1680039553400,28/03/2023 21:39:13,1680025153400,-4,28/03/2023 13:39:13,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,78,main,main,l6tere,1,response,cross.png,6024,6017,6024,6024,6017,6024,1,0,6024,0,0,,Click Response,Response,2,object-19,main,,2,afessa,cross.png,non,non,,,
81,1680039561599,28/03/2023 21:39:21,1680025161599,-4,28/03/2023 13:39:21,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,79,main,main,l6tere,1,response,tick.png,8205,8194,8205,8205,8194,8205,1,0,8205,0,0,,Click Response,Response,1,object-18,main,,2,cólera,tick.png,word,word,,,
82,1680039570309,28/03/2023 21:39:30,1680025170309,-4,28/03/2023 13:39:30,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,80,main,main,l6tere,1,response,tick.png,8721,8717,8721,8721,8717,8721,1,0,8721,0,0,,Click Response,Response,1,object-18,main,,2,abutre,tick.png,word,word,,,
83,1680039576180,28/03/2023 21:39:36,1680025176180,-4,28/03/2023 13:39:36,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,81,main,main,l6tere,1,response,tick.png,5875,5864,5875,5875,5864,5875,1,0,5875,0,0,,Click Response,Response,1,object-18,main,,2,adaga,tick.png,word,word,,,
84,1680039577673,28/03/2023 21:39:37,1680025177673,-4,28/03/2023 13:39:37,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,82,main,main,l6tere,1,response,cross.png,1504,1501,1504,1504,1501,1504,0,0,1504,0,0,,Click Response,Response,2,object-19,main,,2,veludo,tick.png,word,word,,,
85,1680039579230,28/03/2023 21:39:39,1680025179230,-4,28/03/2023 13:39:39,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,83,main,main,l6tere,1,response,cross.png,1560,1550,1560,1560,1550,1560,0,0,1560,0,0,,Click Response,Response,2,object-19,main,,2,noção,tick.png,word,word,,,
86,1680039583884,28/03/2023 21:39:43,1680025183884,-4,28/03/2023 13:39:43,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,84,main,main,l6tere,1,response,cross.png,4665.000000000058,4654,4665.000000000058,4665.000000000058,4654,4665.000000000058,1,0,4665.000000000058,0,0,,Click Response,Response,2,object-19,main,,2,efama,cross.png,non,non,,,
87,1680039585509,28/03/2023 21:39:45,1680025185509,-4,28/03/2023 13:39:45,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,85,main,main,l6tere,1,response,tick.png,1635,1633,1635,1635,1633,1635,1,0,1635,0,0,,Click Response,Response,1,object-18,main,,2,mochila,tick.png,word,word,,,
88,1680039591439,28/03/2023 21:39:51,1680025191439,-4,28/03/2023 13:39:51,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,86,main,main,l6tere,1,response,cross.png,5932,5918,5932,5932,5918,5932,1,0,5932,0,0,,Click Response,Response,2,object-19,main,,2,fracora,cross.png,non,non,,,
89,1680039598557,28/03/2023 21:39:58,1680025198557,-4,28/03/2023 13:39:58,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,87,main,main,l6tere,1,response,tick.png,7131,7117,7131,7131,7117,7131,1,0,7131,0,0,,Click Response,Response,1,object-18,main,,2,encalce,tick.png,word,word,,,
90,1680039605712,28/03/2023 21:40:05,1680025205712,-4,28/03/2023 13:40:05,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,88,main,main,l6tere,1,response,tick.png,7169,7166,7169,7169,7166,7169,1,0,7169,0,0,,Click Response,Response,1,object-18,main,,2,marmita,tick.png,word,word,,,
91,1680039612838,28/03/2023 21:40:12,1680025212838,-4,28/03/2023 13:40:12,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,89,main,main,l6tere,1,response,tick.png,7129,7120,7129,7129,7120,7129,1,0,7129,0,0,,Click Response,Response,1,object-18,main,,2,engenhoso,tick.png,word,word,,,
92,1680039618650,28/03/2023 21:40:18,1680025218650,-4,28/03/2023 13:40:18,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,90,main,main,l6tere,1,response,tick.png,5820,5803,5820,5820,5803,5820,1,0,5820,0,0,,Click Response,Response,1,object-18,main,,2,profecia,tick.png,word,word,,,
93,1680039625900,28/03/2023 21:40:25,1680025225900,-4,28/03/2023 13:40:25,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,91,main,main,l6tere,1,response,tick.png,7268,7258,7268,7268,7258,7268,0,0,7268,0,0,,Click Response,Response,1,object-18,main,,2,batesta,cross.png,non,non,,,
94,1680039628882,28/03/2023 21:40:28,1680025228882,-4,28/03/2023 13:40:28,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,92,main,main,l6tere,1,response,cross.png,2992,2990,2992,2992,2990,2992,1,0,2992,0,0,,Click Response,Response,2,object-19,main,,2,medato,cross.png,non,non,,,
95,1680039638232,28/03/2023 21:40:38,1680025238232,-4,28/03/2023 13:40:38,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,93,main,main,l6tere,1,response,tick.png,9352.000000000058,9345,9352.000000000058,9352.000000000058,9345,9352.000000000058,1,0,9352.000000000058,0,0,,Click Response,Response,1,object-18,main,,2,fatídica,tick.png,word,word,,,
96,1680039638236,28/03/2023 21:40:38,1680025238236,-4,28/03/2023 13:40:38,127819,11,task-gdok,,28499920,BLIND,8470585,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3.1,1280x800,1280x644,,Portuguese lextale,3,ABC,BA,lextpt,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,
1,1680040143436,28/03/2023 21:49:03,1680025743436,-4,28/03/2023 13:49:03,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,
2,1680040207970,28/03/2023 21:50:07,1680025807970,-4,28/03/2023 13:50:07,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,1,instructions,Screen 1,pemmcz,1,continue,,64540.094000000005,64523.725,64540.094000000005,64540.094000000005,64523.725,64540.094000000005,1,0,64540.094000000005,0,0,,Click To Continue,Continue Button,2,object-5,instructions,,,,,,,,,
3,1680040302415,28/03/2023 21:51:42,1680025902415,-4,28/03/2023 13:51:42,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,1,main,main,l6tere,1,response,tick.png,94463.86999999925,94458.92899999999,94463.86999999925,94463.86999999925,94458.92899999999,94463.86999999925,0,0,94463.86999999925,0,0,,Click Response,Response,1,object-18,main,,1,batata,cross.png,word,filler,,,
4,1680040307772,28/03/2023 21:51:47,1680025907772,-4,28/03/2023 13:51:47,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,2,main,main,l6tere,1,response,cross.png,5362.140999998519,5352.233999999997,5362.140999998519,5362.140999998519,5352.233999999997,5362.140999998519,1,0,5362.140999998519,0,0,,Click Response,Response,2,object-19,main,,1,batuiti,cross.png,non,filler,,,
5,1680040314901,28/03/2023 21:51:54,1680025914901,-4,28/03/2023 13:51:54,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,3,main,main,l6tere,1,response,tick.png,7138.206999999267,7130.752000000008,7138.206999999267,7138.206999999267,7130.752000000008,7138.206999999267,0,0,7138.206999999267,0,0,,Click Response,Response,1,object-18,main,,1,fortane,cross.png,non,filler,,,
6,1680040319893,28/03/2023 21:51:59,1680025919893,-4,28/03/2023 13:51:59,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,4,main,main,l6tere,1,response,tick.png,4999.45499999926,4986.162000000011,4999.45499999926,4999.45499999926,4986.162000000011,4999.45499999926,1,0,4999.45499999926,0,0,,Click Response,Response,1,object-18,main,,2,padrasto,tick.png,word,word,,,
7,1680040380950,28/03/2023 21:53:00,1680025980950,-4,28/03/2023 13:53:00,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,5,main,main,l6tere,1,response,tick.png,61069.9929999985,61066.60399999999,61069.9929999985,61069.9929999985,61066.60399999999,61069.9929999985,1,0,61069.9929999985,0,0,,Click Response,Response,1,object-18,main,,2,lembrança,tick.png,word,word,,,
8,1680040385332,28/03/2023 21:53:05,1680025985332,-4,28/03/2023 13:53:05,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,6,main,main,l6tere,1,response,cross.png,4385.688999999256,4371.47099999999,4385.688999999256,4385.688999999256,4371.47099999999,4385.688999999256,1,0,4385.688999999256,0,0,,Click Response,Response,2,object-19,main,,2,lareita,cross.png,non,non,,,
9,1680040390101,28/03/2023 21:53:10,1680025990101,-4,28/03/2023 13:53:10,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,7,main,main,l6tere,1,response,tick.png,4782.817999997031,4770.539000000019,4782.817999997031,4782.817999997031,4770.539000000019,4782.817999997031,1,0,4782.817999997031,0,0,,Click Response,Response,1,object-18,main,,2,urtiga,tick.png,word,word,,,
10,1680040393838,28/03/2023 21:53:13,1680025993838,-4,28/03/2023 13:53:13,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,8,main,main,l6tere,1,response,cross.png,3748.878999998502,3739.5160000000033,3748.878999998502,3748.878999998502,3739.5160000000033,3748.878999998502,1,0,3748.878999998502,0,0,,Click Response,Response,2,object-19,main,,2,emerro,cross.png,non,non,,,
11,1680040397643,28/03/2023 21:53:17,1680025997643,-4,28/03/2023 13:53:17,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,9,main,main,l6tere,1,response,tick.png,3814.2629999970086,3806.3919999999925,3814.2629999970086,3814.2629999970086,3806.3919999999925,3814.2629999970086,1,0,3814.2629999970086,0,0,,Click Response,Response,1,object-18,main,,2,hedionda,tick.png,word,word,,,
12,1680040401301,28/03/2023 21:53:21,1680026001301,-4,28/03/2023 13:53:21,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,10,main,main,l6tere,1,response,tick.png,3665.970999998506,3656.6199999999953,3665.970999998506,3665.970999998506,3656.6199999999953,3665.970999998506,1,0,3665.970999998506,0,0,,Click Response,Response,1,object-18,main,,2,inalação,tick.png,word,word,,,
13,1680040405509,28/03/2023 21:53:25,1680026005509,-4,28/03/2023 13:53:25,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,11,main,main,l6tere,1,response,tick.png,4218.250999997021,4205.224999999977,4218.250999997021,4218.250999997021,4205.224999999977,4218.250999997021,1,0,4218.250999997021,0,0,,Click Response,Response,1,object-18,main,,2,jusante,tick.png,word,word,,,
14,1680040409597,28/03/2023 21:53:29,1680026009597,-4,28/03/2023 13:53:29,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,12,main,main,l6tere,1,response,tick.png,4100.125999998534,4088.851000000024,4100.125999998534,4100.125999998534,4088.851000000024,4100.125999998534,1,0,4100.125999998534,0,0,,Click Response,Response,1,object-18,main,,2,comunhão,tick.png,word,word,,,
15,1680040413174,28/03/2023 21:53:33,1680026013174,-4,28/03/2023 13:53:33,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,13,main,main,l6tere,1,response,tick.png,3588.375,3573.923999999999,3588.375,3588.375,3573.923999999999,3588.375,0,0,3588.375,0,0,,Click Response,Response,1,object-18,main,,2,curvere,cross.png,non,non,,,
16,1680040416725,28/03/2023 21:53:36,1680026016725,-4,28/03/2023 13:53:36,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,14,main,main,l6tere,1,response,cross.png,3565.650999999256,3556.642999999982,3565.650999999256,3565.650999999256,3556.642999999982,3565.650999999256,1,0,3565.650999999256,0,0,,Click Response,Response,2,object-19,main,,2,piejo,cross.png,non,non,,,
17,1680040420094,28/03/2023 21:53:40,1680026020094,-4,28/03/2023 13:53:40,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,15,main,main,l6tere,1,response,tick.png,3377.707999998529,3374.1230000000214,3377.707999998529,3377.707999998529,3374.1230000000214,3377.707999998529,1,0,3377.707999998529,0,0,,Click Response,Response,1,object-18,main,,2,careta,tick.png,word,word,,,
18,1680040423845,28/03/2023 21:53:43,1680026023845,-4,28/03/2023 13:53:43,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,16,main,main,l6tere,1,response,tick.png,3754.9849999970174,3739.988000000012,3754.9849999970174,3754.9849999970174,3739.988000000012,3754.9849999970174,1,0,3754.9849999970174,0,0,,Click Response,Response,1,object-18,main,,2,inferior,tick.png,word,word,,,
19,1680040476709,28/03/2023 21:54:36,1680026076709,-4,28/03/2023 13:54:36,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,17,main,main,l6tere,1,response,tick.png,52878.89699999924,52872.236999999965,52878.89699999924,52878.89699999924,52872.236999999965,52878.89699999924,1,0,52878.89699999924,0,0,,Click Response,Response,1,object-18,main,,2,molecular,tick.png,word,word,,,
20,1680040480029,28/03/2023 21:54:40,1680026080029,-4,28/03/2023 13:54:40,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,18,main,main,l6tere,1,response,cross.png,3324.5490000000573,3307.8940000000293,3324.5490000000573,3324.5490000000573,3307.8940000000293,3324.5490000000573,1,0,3324.5490000000573,0,0,,Click Response,Response,2,object-19,main,,2,centiga,cross.png,non,non,,,
21,1680040483070,28/03/2023 21:54:43,1680026083070,-4,28/03/2023 13:54:43,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,19,main,main,l6tere,1,response,tick.png,3059.8659999970114,3058.0310000000172,3059.8659999970114,3059.8659999970114,3058.0310000000172,3059.8659999970114,1,0,3059.8659999970114,0,0,,Click Response,Response,1,object-18,main,,2,propósito,tick.png,word,word,,,
22,1680040486540,28/03/2023 21:54:46,1680026086540,-4,28/03/2023 13:54:46,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,20,main,main,l6tere,1,response,tick.png,3472.0349999999744,3457.2209999999614,3472.0349999999744,3472.0349999999744,3457.2209999999614,3472.0349999999744,1,0,3472.0349999999744,0,0,,Click Response,Response,1,object-18,main,,2,espólio,tick.png,word,word,,,
23,1680040490671,28/03/2023 21:54:50,1680026090671,-4,28/03/2023 13:54:50,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,21,main,main,l6tere,1,response,cross.png,4145.913999997778,4139.0620000000345,4145.913999997778,4145.913999997778,4139.0620000000345,4145.913999997778,1,0,4145.913999997778,0,0,,Click Response,Response,2,object-19,main,,2,sonila,cross.png,non,non,,,
24,1680040494029,28/03/2023 21:54:54,1680026094029,-4,28/03/2023 13:54:54,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,22,main,main,l6tere,1,response,tick.png,3363.9519999992335,3357.475999999966,3363.9519999992335,3363.9519999992335,3357.475999999966,3363.9519999992335,0,0,3363.9519999992335,0,0,,Click Response,Response,1,object-18,main,,2,vinhala,cross.png,non,non,,,
25,1680040498132,28/03/2023 21:54:58,1680026098132,-4,28/03/2023 13:54:58,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,23,main,main,l6tere,1,response,tick.png,4110.1759999985225,4105.241000000038,4110.1759999985225,4110.1759999985225,4105.241000000038,4110.1759999985225,1,0,4110.1759999985225,0,0,,Click Response,Response,1,object-18,main,,2,loucura,tick.png,word,word,,,
26,1680040502108,28/03/2023 21:55:02,1680026102108,-4,28/03/2023 13:55:02,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,24,main,main,l6tere,1,response,tick.png,3980.7349999992293,3972.3099999999977,3980.7349999992293,3980.7349999992293,3972.3099999999977,3980.7349999992293,1,0,3980.7349999992293,0,0,,Click Response,Response,1,object-18,main,,2,grato,tick.png,word,word,,,
27,1680040508239,28/03/2023 21:55:08,1680026108239,-4,28/03/2023 13:55:08,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,25,main,main,l6tere,1,response,cross.png,6138.924999999232,6133.348999999987,6138.924999999232,6138.924999999232,6133.348999999987,6138.924999999232,0,0,6138.924999999232,0,0,,Click Response,Response,2,object-19,main,,2,cadente,tick.png,word,word,,,
28,1680040512094,28/03/2023 21:55:12,1680026112094,-4,28/03/2023 13:55:12,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,26,main,main,l6tere,1,response,tick.png,3861.5759999992442,3856.167000000016,3861.5759999992442,3861.5759999992442,3856.167000000016,3861.5759999992442,1,0,3861.5759999992442,0,0,,Click Response,Response,1,object-18,main,,2,avesso,tick.png,word,word,,,
29,1680040516029,28/03/2023 21:55:16,1680026116029,-4,28/03/2023 13:55:16,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,27,main,main,l6tere,1,response,tick.png,3939.265000000014,3922.625,3939.265000000014,3939.265000000014,3922.625,3939.265000000014,1,0,3939.265000000014,0,0,,Click Response,Response,1,object-18,main,,2,descarga,tick.png,word,word,,,
30,1680040519628,28/03/2023 21:55:19,1680026119628,-4,28/03/2023 13:55:19,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,28,main,main,l6tere,1,response,tick.png,3615.883999996993,3606.929999999993,3615.883999996993,3615.883999996993,3606.929999999993,3615.883999996993,0,0,3615.883999996993,0,0,,Click Response,Response,1,object-18,main,,2,durarma,cross.png,non,non,,,
31,1680040523386,28/03/2023 21:55:23,1680026123386,-4,28/03/2023 13:55:23,127819,11,task-gdok,,28500474,BLIND,8470900,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CAB,AB,lextpt,29,main,main,l6tere,1,response,tick.png,3767.6539999999804,3756.375,3767.6539999999804,3767.6539999999804,3756.375,3767.6539999999804,1,0,3767.6539999999804,0,0,,Click Response,Response,1,object-18,main,,2,retruque,tick.png,word,word,,,
